src_ip,dst_ip,src_port, Destination Port,protocol,timestamp, Flow Duration,flow_byts_s,flow_pkts_s,fwd_pkts_s, Bwd Packets/s,tot_fwd_pkts,tot_bwd_pkts,Total Length of Fwd Packets,totlen_bwd_pkts,fwd_pkt_len_max, Fwd Packet Length Min, Fwd Packet Length Mean,fwd_pkt_len_std,bwd_pkt_len_max, Bwd Packet Length Min,bwd_pkt_len_mean, Bwd Packet Length Std,pkt_len_max, Min Packet Length,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min, act_data_pkt_fwd, Flow IAT Mean, Flow IAT Max,flow_iat_min,flow_iat_std,Fwd IAT Total,fwd_iat_max,fwd_iat_min,fwd_iat_mean, Fwd IAT Std,Bwd IAT Total, Bwd IAT Max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt, PSH Flag Count, ACK Flag Count, URG Flag Count,ece_flag_cnt, Down/Up Ratio,pkt_size_avg,Init_Win_bytes_forward, Init_Win_bytes_backward,active_max,active_min,active_mean,active_std,idle_max, Idle Min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg, min_seg_size_forward,bwd_seg_size_avg,cwe_flag_count, Subflow Fwd Bytes,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.43.3,192.168.43.1,39466,53,17,2021-06-01 14:42:47,41157.00721740723,4810.8454279507605,48.59439826212889,24.297199131064446,24.297199131064446,1,1,85,113,85.0,85.0,85.0,0.0,113.0,113.0,113.0,0.0,113,85,99.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,113.0,0,1,1,85,113,Benign
192.168.43.3,142.250.180.42,37926,443,17,2021-06-01 14:42:47,398103.4755706787,22695.10455051513,40.19055592786299,22.60718770942293,17.583368218440057,9,7,3459,5576,1399.0,74.0,384.3333333333333,542.8032178730459,1399.0,70.0,796.5714285714286,555.7817806973363,1399,70,564.6875,585.4011144879637,342694.46484375,72,56,8,9,26540.231704711914,108174.32403564453,128.26919555664062,36935.88323467749,363158.4644317627,113884.21058654785,128.26919555664062,45394.80805397034,44813.3135693992,290257.69233703613,114212.7513885498,9994.029998779297,48376.28205617269,45236.3620904457,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,564.6875,0,0,107842.68379211426,5577.564239501953,60824.39422607422,42658.45081222495,107845.78323364258,5493.402481079102,48438.14032418387,42306.114986049135,0.0,0.0,0.0,0.0,0.0,0.0,384.3333333333333,796.5714285714286,0,9,7,3459,5576,Benign
192.168.43.3,192.168.43.1,37105,53,17,2021-06-01 14:42:47,54668.18809509277,3219.4225953466057,36.58434767439325,18.292173837196625,18.292173837196625,1,1,74,102,74.0,74.0,74.0,0.0,102.0,102.0,102.0,0.0,102,74,88.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,102.0,0,1,1,74,102,Benign
192.168.43.3,192.168.43.1,37397,53,17,2021-06-01 14:42:47,54212.80860900879,3652.2734217296656,36.891650724542075,18.445825362271037,18.445825362271037,1,1,73,125,73.0,73.0,73.0,0.0,125.0,125.0,125.0,0.0,125,73,99.0,26.0,676.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,125.0,0,1,1,73,125,Benign
192.168.43.3,192.168.43.1,39551,53,17,2021-06-01 14:42:47,99794.38781738281,1703.50260889509,20.041207163471647,10.020603581735823,10.020603581735823,1,1,77,93,77.0,77.0,77.0,0.0,93.0,93.0,93.0,0.0,93,77,85.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,93.0,0,1,1,77,93,Benign
192.168.43.3,172.217.18.150,39381,443,17,2021-06-01 14:42:47,30775106.66847229,81138.98765322969,93.58212892728753,36.13309978025824,57.449029147029286,1112,1768,96084,2400977,1399.0,73.0,86.40647482014388,69.02466893876044,1399.0,70.0,1358.018665158371,220.55218442429177,1399,70,867.0350694444444,644.1870726225596,414976.984534023,8896,14144,8,1112,10689.512562859427,4217115.879058838,6.67572021484375,123036.9951782421,30775106.66847229,4217115.879058838,113.96408081054688,27700.366038228884,198877.9442834133,30660825.729370117,4332668.304443359,6.67572021484375,17351.910429751057,162503.56279929506,0,0,0,0,1,0,0,0,0,0,0,1.589928057553957,867.0350694444444,0,0,4210849.761962891,868.3204650878906,30927.757318107244,237146.9893633468,4195321.559906006,5005.121231079102,28632.04594674468,226328.71713946632,1169.0,5.6,5541.307692307692,4.384615384615385,22758.267915063003,731800.5450701052,86.40647482014388,1358.018665158371,0,1112,1768,96084,2400977,Benign
192.168.43.3,192.168.43.1,52651,53,17,2021-06-01 14:42:47,4322.052001953125,33317.50750220653,462.7431597528685,231.37157987643425,231.37157987643425,1,1,72,72,72.0,72.0,72.0,0.0,72.0,72.0,72.0,0.0,72,72,72.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,72.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0,1,1,72,72,Benign
192.168.43.3,192.168.43.1,46696,53,17,2021-06-01 14:42:47,206370.11528015137,1153.2677571891186,9.691325690664861,4.845662845332431,4.845662845332431,1,1,74,164,74.0,74.0,74.0,0.0,164.0,164.0,164.0,0.0,164,74,119.0,45.0,2025.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,164.0,0,1,1,74,164,Benign
192.168.43.3,172.217.18.150,44762,443,6,2021-06-01 14:42:47,504148.7216949463,11599.7517167931,39.67083350476437,21.8189584276204,17.851875077143962,11,9,1540,4308,583.0,66.0,140.0,148.12832274754211,1414.0,66.0,478.6666666666667,537.2967315904478,1414,66,292.4,412.7525166488994,170364.63999999998,220,180,20,4,26534.143247102435,115395.78437805176,20.503997802734375,40704.82576420285,422144.88983154297,223209.38110351562,61.03515625,42214.4889831543,67274.59565980197,428446.53129577637,122573.8525390625,59.1278076171875,53555.816411972046,50662.981544130336,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,292.4,64240,265,115362.88261413574,8952.37922668457,58959.054946899414,42125.887400311476,108314.99099731445,6983.518600463867,53828.44379970006,39205.5569122797,0.0,0.0,0.0,0.0,0.0,0.0,140.0,478.6666666666667,0,11,9,1540,4308,Benign
192.168.43.3,192.168.43.1,43045,53,17,2021-06-01 14:42:47,2892.4942016601562,53241.24760962743,691.4447741510056,345.7223870755028,345.7223870755028,1,1,77,77,77.0,77.0,77.0,0.0,77.0,77.0,77.0,0.0,77,77,77.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0,1,1,77,77,Benign
192.168.43.3,192.168.43.1,52966,53,17,2021-06-01 14:42:47,350399.2557525635,650.6863135605618,5.707774680355805,2.8538873401779026,2.8538873401779026,1,1,79,149,79.0,79.0,79.0,0.0,149.0,149.0,149.0,0.0,149,79,114.0,35.0,1225.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,149.0,0,1,1,79,149,Benign
192.168.43.3,216.58.210.67,49062,443,6,2021-06-01 14:42:47,4646308.660507202,1387.3378785163056,6.026289264420813,3.2283692487968643,2.7979200156239488,15,13,2274,4172,583.0,66.0,151.6,138.98383599061677,1414.0,66.0,320.9230769230769,487.70127388020904,1414,66,230.21428571428572,357.6460098579976,127910.66836734695,300,260,20,9,172085.50594471119,1790789.6041870117,25.987625122070312,441500.3722428027,4406458.854675293,2013065.0997161865,87.26119995117188,314747.0610482352,642585.7860929193,4576792.95539856,1908769.130706787,25.987625122070312,381399.41294987994,683410.6904092578,0,0,0,0,1,0,0,0,0,0,0,0.8666666666666667,230.21428571428572,64240,269,1786314.4874572754,7994.890213012695,451479.779349433,676430.9495645572,1634398.9372253418,7478.952407836914,326513.4004446176,548327.7206342545,0.0,0.0,0.0,0.0,0.0,0.0,151.6,320.9230769230769,0,15,13,2274,4172,Benign
192.168.43.3,192.168.43.1,45074,53,17,2021-06-01 14:42:47,1794.8150634765625,93602.95855472902,1114.3209351753453,557.1604675876727,557.1604675876727,1,1,84,84,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84,84,84.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0,1,1,84,84,Benign
192.168.43.3,192.168.43.1,36925,53,17,2021-06-01 14:42:49,38791.89491271973,4897.930364770597,51.55716173442734,25.77858086721367,25.77858086721367,1,1,87,103,87.0,87.0,87.0,0.0,103.0,103.0,103.0,0.0,103,87,95.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,103.0,0,1,1,87,103,Benign
192.168.43.3,192.168.43.1,49839,53,17,2021-06-01 14:42:49,35248.99482727051,5730.659866752342,56.739206601508336,28.369603300754168,28.369603300754168,1,1,87,115,87.0,87.0,87.0,0.0,115.0,115.0,115.0,0.0,115,87,101.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,115.0,0,1,1,87,115,Benign
192.168.43.3,216.58.209.130,33902,443,17,2021-06-01 14:42:49,745194.4351196289,14267.417332891388,33.54829132075665,18.787043139623723,14.761248181132926,14,11,4107,6525,1399.0,73.0,293.35714285714283,455.4629680952365,1399.0,70.0,593.1818181818181,540.432456158419,1399,70,425.28,516.5556326282775,266829.7216,112,88,8,14,31049.76812998454,137319.32640075684,72.00241088867188,46092.90532312382,631698.3699798584,137996.67358398438,72.00241088867188,48592.18230614295,51436.86176034531,624318.3612823486,158584.1178894043,127.31552124023438,62431.83612823486,61560.6205422006,0,0,0,0,1,0,0,0,0,0,0,0.7857142857142857,425.28,0,0,135835.6475830078,4683.017730712891,73116.06407165527,49809.45606232837,120876.07383728027,5327.701568603516,62530.85136413574,47523.300449796865,533.0,5.0,0.0,0.0,24764.755760368662,0.0,293.35714285714283,593.1818181818181,0,14,11,4107,6525,Benign
192.168.43.3,216.58.209.130,50898,443,6,2021-06-01 14:42:49,521169.18563842773,11055.910746030773,40.29401695012951,21.10638983102022,19.18762711910929,11,10,1528,4234,583.0,66.0,138.9090909090909,148.62426973317315,1414.0,66.0,423.4,525.4870502686056,1414,66,274.3809523809524,404.04460812077906,163252.04535147393,220,200,20,4,26058.459281921387,121874.80926513672,10.49041748046875,43239.61891860245,421046.9722747803,217703.34243774414,58.650970458984375,42104.69722747803,68288.92590750712,424800.3959655762,121874.80926513672,30.279159545898438,47200.04399617513,52011.81916504866,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,274.3809523809524,64240,265,121813.29727172852,8399.248123168945,77079.176902771,41890.76390975916,99882.12585449219,9165.525436401367,68073.15349578857,36272.5210188014,0.0,0.0,0.0,0.0,0.0,0.0,138.9090909090909,423.4,0,11,10,1528,4234,Benign
192.168.43.3,192.168.43.1,51692,53,17,2021-06-01 14:42:50,105947.97134399414,1963.2277745522956,18.87719013992592,9.43859506996296,9.43859506996296,1,1,96,112,96.0,96.0,96.0,0.0,112.0,112.0,112.0,0.0,112,96,104.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,104.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,112.0,0,1,1,96,112,Benign
192.168.43.3,192.168.43.1,41667,53,17,2021-06-01 14:42:50,105628.25202941895,2082.7761112503017,18.934328284093652,9.467164142046826,9.467164142046826,1,1,96,124,96.0,96.0,96.0,0.0,124.0,124.0,124.0,0.0,124,96,110.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,110.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,124.0,0,1,1,96,124,Benign
192.168.43.3,216.58.209.129,33298,443,6,2021-06-01 14:42:50,4981675.148010254,73938.18124554312,103.37888053694101,51.58907242328901,51.78980811365201,257,258,20278,348058,583.0,66.0,78.90272373540856,41.77541250373872,1414.0,66.0,1349.062015503876,276.7329401879817,1414,66,715.2155339805826,665.2521663303617,442560.44480723917,5140,5160,20,8,9691.974996128898,168810.36758422852,6.4373016357421875,20358.40348924911,4904905.319213867,205343.24645996094,41.484832763671875,19159.78640317917,27454.67825541471,4893237.352371216,168844.22302246094,36.716461181640625,19039.834055919127,25405.54512571141,0,0,0,0,1,0,0,0,0,0,0,1.0038910505836576,715.2155339805826,64240,273,168784.61837768555,5168.914794921875,22848.60610961914,26497.86989019077,168776.5121459961,5134.58251953125,22776.56376655466,25787.13417901123,0.0,0.0,109553.33333333333,82.33333333333333,0.0,76539.3418415916,78.90272373540856,1349.062015503876,0,257,258,20278,348058,Benign
192.168.43.3,142.250.185.36,37114,443,17,2021-06-01 14:42:50,1491183.9962005615,8931.828690447277,19.44763360785127,9.388512776204061,10.059120831647208,14,15,4901,8418,1399.0,71.0,350.07142857142856,509.71076732450007,1399.0,70.0,561.2,563.3620742175202,1399,70,459.2758620689655,548.3740792530866,300714.13079667056,112,120,8,14,53256.5712928772,534465.3129577637,16.927719116210938,107768.04076217921,1491183.9962005615,541753.2920837402,103.23524475097656,114706.46124619704,139314.3318859626,1395625.114440918,556333.3034515381,16.927719116210938,99687.50817435129,158652.56623766696,0,0,0,0,1,0,0,0,0,0,0,1.0714285714285714,459.2758620689655,0,0,530209.0644836426,5744.457244873047,133229.6848297119,147181.23640788964,512597.32246398926,5707.025527954102,102925.04383967473,135204.8032224101,1338.0,4.0,0.0,0.0,29693.63770661813,0.0,350.07142857142856,561.2,0,14,15,4901,8418,Benign
192.168.43.3,192.168.43.1,55759,53,17,2021-06-01 14:42:50,39034.128189086914,4355.163235015667,51.23721452959608,25.61860726479804,25.61860726479804,1,1,77,93,77.0,77.0,77.0,0.0,93.0,93.0,93.0,0.0,93,77,85.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,93.0,0,1,1,77,93,Benign
192.168.43.3,192.168.43.1,49286,53,17,2021-06-01 14:42:50,30281.30531311035,6010.308938736625,66.04735097512774,33.02367548756387,33.02367548756387,1,1,77,105,77.0,77.0,77.0,0.0,105.0,105.0,105.0,0.0,105,77,91.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,105.0,0,1,1,77,105,Benign
192.168.43.3,216.58.209.131,41698,443,17,2021-06-01 14:42:50,1404679.536819458,7853.748638624847,17.797653731474004,9.25477994036648,8.542873791107521,13,12,4632,6400,1399.0,73.0,356.3076923076923,501.71603746394305,1399.0,70.0,533.3333333333334,535.2445443180363,1399,70,441.28,525.575381463021,276229.4816,104,96,8,13,58528.31403414408,610875.3681182861,36.716461181640625,130897.01893755308,1404679.536819458,611952.0664215088,93.93692016601562,117056.62806828816,170332.76027051717,1273872.6139068604,633279.56199646,36.716461181640625,115806.60126426003,182809.53901841375,0,0,0,0,1,0,0,0,0,0,0,0.9230769230769231,441.28,0,0,609798.6698150635,560.2836608886719,141130.0003528595,195732.22411716316,588471.1742401123,5194.425582885742,113110.73736710982,170049.33633721643,1132.0,4.0,0.0,0.0,61819.87849432965,0.0,356.3076923076923,533.3333333333334,0,13,12,4632,6400,Benign
192.168.43.3,192.168.43.1,35030,53,17,2021-06-01 14:42:50,61531.30531311035,3087.8590830010735,32.50377982106393,16.251889910531965,16.251889910531965,1,1,87,103,87.0,87.0,87.0,0.0,103.0,103.0,103.0,0.0,103,87,95.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,103.0,0,1,1,87,103,Benign
192.168.43.3,142.250.185.36,55016,443,6,2021-06-01 14:42:50,1446552.038192749,3098.402187867082,17.28247538970929,8.986887202648832,8.29558818706046,13,12,2193,2289,700.0,66.0,168.69230769230768,171.604816417697,677.0,66.0,190.75,217.98093379926604,700,66,179.28,195.55572505043162,38242.041600000004,260,240,20,6,60273.00159136454,315998.79264831543,21.93450927734375,88436.77036251513,1416363.7161254883,333278.4175872803,608.9210510253906,118030.30967712402,115675.28962869603,1343576.6696929932,707307.3387145996,105.61943054199219,122143.33360845392,197279.10098331212,0,0,0,0,1,0,0,0,0,0,0,0.9230769230769231,179.28,64240,266,315389.87159729004,18314.599990844727,144376.91370646158,101909.72950799846,212046.38481140137,15768.289566040039,89644.98043060303,59384.91895110947,638.0,4.0,0.0,0.0,1192.7490773460372,0.0,168.69230769230768,190.75,0,13,12,2193,2289,Benign
192.168.43.3,216.58.209.131,50854,443,6,2021-06-01 14:42:50,1721849.9183654785,3518.308962578313,13.35772633530888,6.969248522769851,6.388477812539031,12,11,2010,4048,583.0,66.0,167.5,147.6558498671827,1414.0,66.0,368.0,511.5479183099788,1414,66,263.39130434782606,382.8290274681529,146558.06427221175,240,220,20,6,78265.90538024902,352989.19677734375,33.61701965332031,105498.04315755476,1468467.9508209229,433641.1952972412,361.9194030761719,133497.08643826572,139239.200334712,1625023.8418579102,658483.2668304443,119.44770812988281,162502.38418579102,197663.04360547374,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,263.39130434782606,64240,265,352949.857711792,912.1894836425781,171059.7038269043,136771.70706800936,272374.39155578613,6869.316101074219,122984.01196797688,90333.05833871916,638.0,4.0,0.0,0.0,1219.6973380085954,0.0,167.5,368.0,0,12,11,2010,4048,Benign
192.168.43.3,192.168.43.1,45453,53,17,2021-06-01 14:42:50,56056.02264404297,3603.5378621616564,35.67859269466987,17.839296347334933,17.839296347334933,1,1,87,115,87.0,87.0,87.0,0.0,115.0,115.0,115.0,0.0,115,87,101.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,115.0,0,1,1,87,115,Benign
192.168.43.3,216.58.209.138,39166,443,6,2021-06-01 14:42:50,1572312.1166229248,4792.941503361383,29.256277754063646,17.172163029559098,12.08411472450455,27,19,4196,3340,723.0,54.0,155.40740740740742,195.30076695896497,646.0,66.0,175.78947368421052,174.49764858840044,723,54,163.82608695652175,187.25805309760509,35065.578449905486,540,380,20,9,34940.26925828722,474221.70639038086,7.8678131103515625,86464.0593937579,1572312.1166229248,565258.0261230469,36.00120544433594,60473.54294703557,121522.3560334264,1501570.463180542,507744.07386779785,15.974044799804688,83420.58128780789,150115.0132764611,0,0,0,0,1,0,0,0,0,0,0,0.7037037037037037,163.82608695652175,64240,272,474168.5390472412,6883.382797241211,145548.7310886383,151096.7959555204,383238.5540008545,8524.417877197266,102150.99652608235,95348.3158703589,1737.0,5.0,987.0,4.0,3666.266624999434,15097.934127172268,155.40740740740742,175.78947368421052,0,27,19,4196,3340,Benign
192.168.43.3,216.58.209.129,59921,443,17,2021-06-01 14:42:50,1308970.6897735596,10526.591701135529,20.626894254347867,11.459385696859925,9.16750855748794,15,12,3937,9842,1399.0,71.0,262.46666666666664,446.1631789180078,1399.0,70.0,820.1666666666666,601.5978492499971,1399,70,510.3333333333333,590.119008713026,348240.44444444444,120,96,8,15,50345.02652975229,343302.24990844727,95.60585021972656,92976.6835356201,1308970.6897735596,409636.2590789795,95.60585021972656,93497.90641239712,128163.12350863442,1220711.9464874268,522500.51498413086,1960.5159759521484,110973.8133170388,161840.18250249542,0,0,0,0,1,0,0,0,0,0,0,0.8,510.3333333333333,0,0,341333.15086364746,10449.409484863281,167725.52331288657,128422.12273497933,328940.39154052734,10282.516479492188,139277.75621414185,105262.5132497561,295.0,5.0,0.0,0.0,875.3247521320359,0.0,262.46666666666664,820.1666666666666,0,15,12,3937,9842,Benign
192.168.43.3,173.194.79.198,41886,443,6,2021-06-01 14:42:50,25399004.220962524,4022.5986464333973,8.622385275216933,4.409621693261628,4.212763581955305,112,107,12912,89258,699.0,66.0,115.28571428571429,79.88143318285508,1414.0,66.0,834.1869158878504,606.2206367235891,1414,66,466.5296803652968,558.5313199995554,311957.2354204458,2240,2140,20,43,116509.19367414001,10942420.482635498,16.21246337890625,771004.1089589266,25027412.41455078,10942420.482635498,51.975250244140625,225472.18391487192,1088418.7652543064,24785312.41416931,11588267.32635498,16.927719116210938,233823.7020204652,1172774.794081416,0,0,0,0,1,0,0,0,0,0,0,0.9553571428571429,466.5296803652968,64240,286,10939653.158187866,2150.0587463378906,301903.84065782704,1297533.873146256,10942288.637161255,5233.7646484375,267065.3820037842,1201286.1941319634,619.4,5.4,6574.0,6.583333333333333,4372.809805509034,43699.82411415408,115.28571428571429,834.1869158878504,0,112,107,12912,89258,Benign
192.168.43.3,173.194.79.198,41888,443,6,2021-06-01 14:42:50,2395913.1240844727,1292.6178202656772,8.76492548452671,5.425906252326058,3.3390192322006516,13,8,1726,1371,699.0,54.0,132.76923076923077,171.6468439944482,646.0,66.0,171.375,191.59915024602796,699,54,147.47619047619048,180.48575172562437,32575.10657596372,260,160,20,4,119795.65620422363,829340.4579162598,9.775161743164062,252391.20926123048,2395913.1240844727,829381.2274932861,38.623809814453125,199659.4270070394,302361.0672904881,1631484.5085144043,829383.6116790771,23.603439331054688,233069.21550205775,294937.0943994744,0,0,0,0,1,0,0,0,0,0,0,0.6153846153846154,147.47619047619048,64240,266,764369.7261810303,6736.278533935547,381063.9977455139,268649.0412523646,829297.3041534424,6694.555282592773,392266.0748163859,323135.8396698647,0.0,0.0,0.0,0.0,0.0,0.0,132.76923076923077,171.375,0,13,8,1726,1371,Benign
192.168.43.3,192.168.43.1,44405,53,17,2021-06-01 14:42:52,617579.2217254639,268.7914265253454,3.2384509219921127,1.6192254609960564,1.6192254609960564,1,1,75,91,75.0,75.0,75.0,0.0,91.0,91.0,91.0,0.0,91,75,83.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,91.0,0,1,1,75,91,Benign
192.168.43.3,192.168.43.1,48894,53,17,2021-06-01 14:42:52,649983.8829040527,316.93093539429907,3.076999372760185,1.5384996863800926,1.5384996863800926,1,1,95,111,95.0,95.0,95.0,0.0,111.0,111.0,111.0,0.0,111,95,103.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,103.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,111.0,0,1,1,95,111,Benign
192.168.43.3,192.168.43.1,45125,53,17,2021-06-01 14:42:52,666714.9066925049,326.97633997936634,2.9997829355905172,1.4998914677952586,1.4998914677952586,1,1,95,123,95.0,95.0,95.0,0.0,123.0,123.0,123.0,0.0,123,95,109.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,123.0,0,1,1,95,123,Benign
192.168.43.3,192.168.43.1,59059,53,17,2021-06-01 14:42:53,640523.6721038818,277.897613706198,3.1224450978224496,1.5612225489112248,1.5612225489112248,1,1,75,103,75.0,75.0,75.0,0.0,103.0,103.0,103.0,0.0,103,75,89.0,14.0,196.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,103.0,0,1,1,75,103,Benign
